# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
2.34422881532e+03 2.96398889494e-01 6.15314480731e-01
2.39883291902e+03 3.10562972530e-01 6.14869853764e-01
2.45470891568e+03 3.24699465347e-01 6.14100120989e-01
2.51188643151e+03 3.38793515334e-01 6.13007290105e-01
2.57039578277e+03 3.52830448543e-01 6.11594210873e-01
2.63026799190e+03 3.66795830192e-01 6.09864556877e-01
2.69153480393e+03 3.80675523045e-01 6.07822802186e-01
2.75422870334e+03 3.94455743184e-01 6.05474193185e-01
2.81838293126e+03 4.08123112720e-01 6.02824715915e-01
2.88403150313e+03 4.21664709038e-01 5.99881059288e-01
2.95120922667e+03 4.35068110203e-01 5.96650574583e-01
3.01995172040e+03 4.48321436248e-01 5.93141231682e-01
3.09029543251e+03 4.61413386072e-01 5.89361572501e-01
3.16227766017e+03 4.74333269778e-01 5.85320662124e-01
3.23593656930e+03 4.87071036309e-01 5.81028038110e-01
3.31131121483e+03 4.99617296322e-01 5.76493658498e-01
3.38844156139e+03 5.11963340277e-01 5.71727848980e-01
3.46736850453e+03 5.24101151787e-01 5.66741249741e-01
3.54813389234e+03 5.36023416322e-01 5.61544762406e-01
3.63078054770e+03 5.47723525404e-01 5.56149497554e-01
3.71535229097e+03 5.59195576466e-01 5.50566723182e-01
3.80189396321e+03 5.70434368616e-01 5.44807814515e-01
3.89045144994e+03 5.81435394520e-01 5.38884205484e-01
3.98107170553e+03 5.92194828725e-01 5.32807342181e-01
4.07380277804e+03 6.02709512674e-01 5.26588638536e-01
4.16869383470e+03 6.12976936756e-01 5.20239434465e-01
4.26579518802e+03 6.22995219704e-01 5.13770956628e-01
4.36515832240e+03 6.32763085657e-01 5.07194281968e-01
4.46683592151e+03 6.42279839226e-01 5.00520304116e-01
4.57088189615e+03 6.51545338885e-01 4.93759702726e-01
4.67735141287e+03 6.60559968989e-01 4.86922915782e-01
4.78630092323e+03 6.69324610738e-01 4.80020114858e-01
4.89778819368e+03 6.77840612365e-01 4.73061183311e-01
5.01187233627e+03 6.86109758824e-01 4.66055697353e-01
5.12861383991e+03 6.94134241237e-01 4.59012909912e-01
5.24807460250e+03 7.01916626327e-01 4.51941737198e-01
5.37031796370e+03 7.09459826058e-01 4.44850747841e-01
5.49540873858e+03 7.16767067670e-01 4.37748154494e-01
5.62341325190e+03 7.23841864288e-01 4.30641807736e-01
5.75439937337e+03 7.30687986247e-01 4.23539192156e-01
5.88843655356e+03 7.37309433281e-01 4.16447424443e-01
6.02559586074e+03 7.43710407662e-01 4.09373253330e-01
6.16595001861e+03 7.49895288401e-01 4.02323061253e-01
6.30957344480e+03 7.55868606584e-01 3.95302867540e-01
6.45654229035e+03 7.61635021884e-01 3.88318333001e-01
6.60693448008e+03 7.67199300313e-01 3.81374765750e-01
6.76082975392e+03 7.72566293222e-01 3.74477128133e-01
6.91830970919e+03 7.77740917577e-01 3.67630044603e-01
7.07945784384e+03 7.82728137510e-01 3.60837810421e-01
7.24435960075e+03 7.87532947131e-01 3.54104401053e-01
7.41310241301e+03 7.92160354601e-01 3.47433482151e-01
7.58577575029e+03 7.96615367415e-01 3.40828419994e-01
7.76247116629e+03 8.00902978902e-01 3.34292292306e-01
7.94328234724e+03 8.05028155861e-01 3.27827899340e-01
8.12830516164e+03 8.08995827333e-01 3.21437775148e-01
8.31763771103e+03 8.12810874439e-01 3.15124198964e-01
8.51138038202e+03 8.16478121238e-01 3.08889206622e-01
8.70963589956e+03 8.20002326571e-01 3.02734601948e-01
8.91250938134e+03 8.23388176820e-01 2.96661968070e-01
9.12010839356e+03 8.26640279549e-01 2.90672678597e-01
9.33254300797e+03 8.29763157959e-01 2.84767908624e-01
9.54992586021e+03 8.32761246110e-01 2.78948645521e-01
